Contract Year,Population,Metadata file,Date collected,Subspecies,Sample Type,Sample ID,BMS1117,BMS1117_2,TGLA53,TGLA53_2,BMC4214,BMC4214_2
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-19B,89,89,136,136,185,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2014,Wood Bison,serum,35462,89,91,134,138,185,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2014,Wood Bison,serum,35463,89,91,134,136,185,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2014,Wood Bison,serum,35464,89,89,134,136,185,185
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2014,Wood Bison,serum,35465,91,93,134,134,181,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2014,Wood Bison,serum,35466,91,93,134,138,185,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2019,Wood Bison,serum,37488,89,91,134,136,185,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2019,Wood Bison,serum,37489,89,89,134,136,185,185
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2019,Wood Bison,serum,37491,89,91,134,136,185,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2019,Wood Bison,serum,37495,89,91,138,138,185,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,2019,Wood Bison,serum,37496,91,93,134,134,185,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-09,89,91,134,136,187,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-10,89,89,134,136,181,185
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-11,91,91,136,138,187,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-12,89,91,136,136,187,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-13,89,91,136,136,185,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-14,91,91,134,136,187,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-14B,89,91,134,136,175,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-15,89,89,136,136,191,191
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-16,89,89,136,136,187,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-17,89,89,134,136,187,187
2023,Ronald Lake,Bison_samples_received_June21-22_Updated,,Wood Bison,DNA,12-17B,89,89,134,136,187,191
2023,Ronald Lake,Bison samples freezer,,Wood Bison,DNA,12-18,89,91,134,136,187,187
2023,Ronald Lake,Bison samples freezer,2018,Wood Bison,serum,6346-207496,91,93,134,134,181,187
2023,Ronald Lake,Bison samples freezer,2018,Wood Bison,serum,6347-207497,89,91,134,134,187,187
2023,Ronald Lake,Bison samples freezer,2018,Wood Bison,serum,6349-207499,89,89,136,136,185,191
2023,Ronald Lake,Bison samples freezer,2018,Wood Bison,serum,6350-207500,89,91,134,136,185,187
2023,Ronald Lake,Bison samples freezer,2018,Wood Bison,serum,6351-207501,89,89,136,138,185,185
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-01,89,89,134,136,185,185
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-02,89,91,134,138,185,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-03,89,91,136,138,185,187
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-05,89,91,134,134,185,185
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-06,89,91,134,136,187,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-07,89,89,136,138,185,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-09,89,89,134,136,187,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-10,89,89,136,138,181,185
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-11,89,89,136,136,185,187
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-12,89,89,136,136,185,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-13,91,93,134,136,181,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-14,89,91,136,136,187,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-15,89,89,136,136,187,191
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-17,89,91,134,136,185,187
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-20,91,91,134,136,181,185
2023,Ronald Lake,Bison samples freezer_AB,2021,Wood Bison,Biopsy,RL21-25,89,89,134,136,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,1-273,89,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,30-273,89,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,5-273,89,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,6-273,89,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_5,89,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,13-273,91,91,142,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,8-273,91,91,142,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,2-273,91,91,136,142,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,25-273,91,91,136,142,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,52-47,91,91,142,142,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,53-47,91,91,142,142,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_51,91,91,142,142,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,31-270,89,89,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,39-270,89,89,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,37-270,89,89,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,34-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,46-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,48-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,38-270,89,91,142,142,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,41-270,89,91,142,142,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,14-273,91,91,136,136,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,28-273,91,91,136,136,185,185
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,16-272,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,18-272,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,21-272,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,17-272,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,20-272,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,19-272,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,27-273,91,91,136,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,29-273,91,91,136,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,12-273,91,91,136,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,32-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,35-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,40-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,51-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,49-270,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,11-272,91,91,138,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,3-273,91,91,138,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,4-273,91,91,138,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,7-273,91,91,138,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,3-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,81-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,82-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,8-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,84-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,85-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,54-47,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,59-47,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,60-47,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,61-47,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,1-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,56-47,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,80-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,83-268,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,33-270,91,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,58-47,89,91,142,142,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,47-270,89,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_28,89,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_33B,89,91,142,142,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,26-273,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,9-273,91,91,136,136,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,24-273,91,91,142,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_8,91,91,142,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_18,91,91,142,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,36-270,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_46,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_56,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_4,89,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_7,89,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_9,89,91,142,142,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_17,89,91,142,142,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_39,89,89,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_45,89,89,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_49,89,89,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_40,91,91,136,138,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_48,91,91,136,138,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_47,91,91,136,136,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_52,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_53,89,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_54,89,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_60,91,91,136,138,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_61,91,91,136,138,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_62,91,91,136,138,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_63,91,91,142,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_65,91,91,142,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,10-273,91,91,142,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,23-273,89,91,136,136,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,50-270,91,91,142,142,185,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,55-47,91,91,136,142,187,187
2023,Sturgeon River,Bison_samples_received_June21-22_Updated,,Plains Bison,Fecal swab,57-47,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_1,91,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_3,89,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_6,89,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_10,89,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_11,89,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_12,89,91,136,138,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_13,91,91,142,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_14,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_15,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_16,89,91,136,138,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_20,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_21,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_22,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_24,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_27,89,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_30,91,91,138,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_31,89,89,142,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_32A,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_32B,89,91,136,136,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_33A,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_34,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_35,89,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_36,89,91,138,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_37,89,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_38,89,89,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_43,89,91,136,142,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_44,89,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_50,89,91,136,138,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_55,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_58,91,91,136,136,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_64,89,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_66,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_68,89,89,136,142,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_69,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_70,91,91,136,136,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_72,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue ,25_SturRiv_73,89,91,136,138,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_74,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_79,89,89,136,136,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_80,89,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_81,89,91,136,138,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_82,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_83,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_84,91,91,136,136,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_85,91,91,136,142,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_92,89,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_93,89,91,136,138,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_96,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_98,91,91,136,136,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_99,89,89,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_100,91,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_101,91,91,136,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue,25_SturRiv_104,91,91,142,142,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_2,89,91,//,//,185,185
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_19,//,//,//,//,//,//
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_23,//,//,//,//,//,//
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_25,91,91,//,//,//,//
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_26,89,89,//,//,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_29,//,//,//,//,//,//
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_41,89,91,138,138,187,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_42,89,89,//,//,185,187
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_57,91,91,136,136,//,//
2025,Sturgeon River,Bison_2025_Genotypes_ClientCopy_July2025,,-,Fecal,25_SturRiv_59,91,91,//,//,//,//
2023,Wabasca,Bison samples freezer,2020,Wood Bison,Fecal swab,150_190,91,91,136,138,181,187
2023,Wabasca,Bison samples freezer,2020,Wood Bison,Hair,150_190,91,91,136,138,181,187
2023,Wabasca,Bison samples freezer,2020,Wood Bison,Fecal swab,150_230,91,99,138,138,187,187
2023,Wabasca,Bison samples freezer,2020,Wood Bison,Hair,150_230,91,99,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_07,91,99,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_004,91,99,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_005,91,99,138,138,187,187
2023,Wabasca,Bison samples freezer,2020,Wood Bison,Hair,150_300,91,99,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_0011,91,99,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_04,91,99,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_09,91,99,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Biso24-007,91,99,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_002,91,91,136,138,181,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_006,91,91,136,138,181,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_007,91,91,136,138,181,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_08,91,91,136,138,181,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_02,91,91,136,138,181,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_012,91,91,136,138,181,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_003,91,91,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_008,91,91,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_009,91,91,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_0010,91,91,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_010,91,91,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_0012,91,91,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_01,91,93,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_03,91,93,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Fecal,24Wab_001,91,91,136,138,181,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_06,91,91,136,138,181,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_05,91,93,138,138,187,187
2025,Wabasca,Bison samples freezer,2024,-,Fecal,Wab24_011,91,93,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2011,Wood Bison,DNA,11-04,91,99,138,138,181,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2011,Wood Bison,DNA,11-05,91,99,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2011,Wood Bison,DNA,11-06,91,91,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-01,91,99,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-02,91,91,138,138,187,187
